dataset,rec_id,subject,chan,split,n_tokens,path
pn2018,tr05-0114,tr05-0114,F4-M1,train,327900,/data/gen/tokens/pn2018/tr05-0114__F4-M1.npy
pn2018,tr05-0114,tr05-0114,C3-M2,train,327900,/data/gen/tokens/pn2018/tr05-0114__C3-M2.npy
pn2018,tr05-0114,tr05-0114,C4-M1,train,327900,/data/gen/tokens/pn2018/tr05-0114__C4-M1.npy
pn2018,tr05-0114,tr05-0114,O1-M2,train,327900,/data/gen/tokens/pn2018/tr05-0114__O1-M2.npy
pn2018,tr05-0114,tr05-0114,O2-M1,train,327900,/data/gen/tokens/pn2018/tr05-0114__O2-M1.npy
pn2018,tr05-0069,tr05-0069,F3-M2,train,260100,/data/gen/tokens/pn2018/tr05-0069__F3-M2.npy
pn2018,tr05-0069,tr05-0069,F4-M1,train,260100,/data/gen/tokens/pn2018/tr05-0069__F4-M1.npy
pn2018,tr05-0069,tr05-0069,C3-M2,train,260100,/data/gen/tokens/pn2018/tr05-0069__C3-M2.npy
pn2018,tr05-0069,tr05-0069,C4-M1,train,260100,/data/gen/tokens/pn2018/tr05-0069__C4-M1.npy
pn2018,tr05-0069,tr05-0069,O1-M2,train,260100,/data/gen/tokens/pn2018/tr05-0069__O1-M2.npy
pn2018,tr05-0069,tr05-0069,O2-M1,train,260100,/data/gen/tokens/pn2018/tr05-0069__O2-M1.npy
pn2018,tr05-0067,tr05-0067,F3-M2,train,264900,/data/gen/tokens/pn2018/tr05-0067__F3-M2.npy
pn2018,tr05-0067,tr05-0067,F4-M1,train,264900,/data/gen/tokens/pn2018/tr05-0067__F4-M1.npy
pn2018,tr05-0067,tr05-0067,C3-M2,train,264900,/data/gen/tokens/pn2018/tr05-0067__C3-M2.npy
pn2018,tr05-0067,tr05-0067,C4-M1,train,264900,/data/gen/tokens/pn2018/tr05-0067__C4-M1.npy
pn2018,tr05-0067,tr05-0067,O1-M2,train,264900,/data/gen/tokens/pn2018/tr05-0067__O1-M2.npy
pn2018,tr05-0067,tr05-0067,O2-M1,train,264900,/data/gen/tokens/pn2018/tr05-0067__O2-M1.npy
pn2018,tr05-0074,tr05-0074,F3-M2,train,300600,/data/gen/tokens/pn2018/tr05-0074__F3-M2.npy
pn2018,tr05-0074,tr05-0074,F4-M1,train,300600,/data/gen/tokens/pn2018/tr05-0074__F4-M1.npy
pn2018,tr05-0074,tr05-0074,C3-M2,train,300600,/data/gen/tokens/pn2018/tr05-0074__C3-M2.npy
pn2018,tr05-0074,tr05-0074,C4-M1,train,300600,/data/gen/tokens/pn2018/tr05-0074__C4-M1.npy
pn2018,tr05-0074,tr05-0074,O1-M2,train,300600,/data/gen/tokens/pn2018/tr05-0074__O1-M2.npy
pn2018,tr05-0074,tr05-0074,O2-M1,train,300600,/data/gen/tokens/pn2018/tr05-0074__O2-M1.npy
pn2018,tr05-0048,tr05-0048,F3-M2,train,330300,/data/gen/tokens/pn2018/tr05-0048__F3-M2.npy
pn2018,tr05-0048,tr05-0048,F4-M1,train,330300,/data/gen/tokens/pn2018/tr05-0048__F4-M1.npy
pn2018,tr05-0048,tr05-0048,C3-M2,train,330300,/data/gen/tokens/pn2018/tr05-0048__C3-M2.npy
pn2018,tr05-0048,tr05-0048,C4-M1,train,330300,/data/gen/tokens/pn2018/tr05-0048__C4-M1.npy
pn2018,tr05-0048,tr05-0048,O1-M2,train,330300,/data/gen/tokens/pn2018/tr05-0048__O1-M2.npy
pn2018,tr05-0048,tr05-0048,O2-M1,train,330300,/data/gen/tokens/pn2018/tr05-0048__O2-M1.npy
pn2018,tr05-0193,tr05-0193,F3-M2,train,255300,/data/gen/tokens/pn2018/tr05-0193__F3-M2.npy
pn2018,tr05-0193,tr05-0193,F4-M1,train,255300,/data/gen/tokens/pn2018/tr05-0193__F4-M1.npy
pn2018,tr05-0193,tr05-0193,C3-M2,train,255300,/data/gen/tokens/pn2018/tr05-0193__C3-M2.npy
pn2018,tr05-0193,tr05-0193,C4-M1,train,255300,/data/gen/tokens/pn2018/tr05-0193__C4-M1.npy
pn2018,tr05-0193,tr05-0193,O1-M2,train,255300,/data/gen/tokens/pn2018/tr05-0193__O1-M2.npy
pn2018,tr05-0193,tr05-0193,O2-M1,train,255300,/data/gen/tokens/pn2018/tr05-0193__O2-M1.npy
pn2018,tr05-0119,tr05-0119,F3-M2,train,306300,/data/gen/tokens/pn2018/tr05-0119__F3-M2.npy
pn2018,tr05-0119,tr05-0119,F4-M1,train,306300,/data/gen/tokens/pn2018/tr05-0119__F4-M1.npy
pn2018,tr05-0119,tr05-0119,C3-M2,train,306300,/data/gen/tokens/pn2018/tr05-0119__C3-M2.npy
pn2018,tr05-0119,tr05-0119,C4-M1,train,306300,/data/gen/tokens/pn2018/tr05-0119__C4-M1.npy
pn2018,tr05-0119,tr05-0119,O1-M2,train,306300,/data/gen/tokens/pn2018/tr05-0119__O1-M2.npy
pn2018,tr05-0119,tr05-0119,O2-M1,train,306300,/data/gen/tokens/pn2018/tr05-0119__O2-M1.npy
pn2018,tr05-0174,tr05-0174,F3-M2,train,271800,/data/gen/tokens/pn2018/tr05-0174__F3-M2.npy
pn2018,tr05-0174,tr05-0174,F4-M1,train,271800,/data/gen/tokens/pn2018/tr05-0174__F4-M1.npy
pn2018,tr05-0174,tr05-0174,C3-M2,train,271800,/data/gen/tokens/pn2018/tr05-0174__C3-M2.npy
pn2018,tr05-0174,tr05-0174,C4-M1,train,271800,/data/gen/tokens/pn2018/tr05-0174__C4-M1.npy
pn2018,tr05-0174,tr05-0174,O1-M2,train,271800,/data/gen/tokens/pn2018/tr05-0174__O1-M2.npy
pn2018,tr05-0174,tr05-0174,O2-M1,train,271800,/data/gen/tokens/pn2018/tr05-0174__O2-M1.npy
pn2018,tr05-0206,tr05-0206,F3-M2,train,267600,/data/gen/tokens/pn2018/tr05-0206__F3-M2.npy
pn2018,tr05-0206,tr05-0206,F4-M1,train,267600,/data/gen/tokens/pn2018/tr05-0206__F4-M1.npy
pn2018,tr05-0206,tr05-0206,C3-M2,train,267600,/data/gen/tokens/pn2018/tr05-0206__C3-M2.npy
pn2018,tr05-0206,tr05-0206,C4-M1,train,267600,/data/gen/tokens/pn2018/tr05-0206__C4-M1.npy
pn2018,tr05-0206,tr05-0206,O1-M2,train,267600,/data/gen/tokens/pn2018/tr05-0206__O1-M2.npy
pn2018,tr05-0206,tr05-0206,O2-M1,train,267600,/data/gen/tokens/pn2018/tr05-0206__O2-M1.npy
pn2018,tr05-0253,tr05-0253,F3-M2,train,253800,/data/gen/tokens/pn2018/tr05-0253__F3-M2.npy
pn2018,tr05-0253,tr05-0253,F4-M1,train,253800,/data/gen/tokens/pn2018/tr05-0253__F4-M1.npy
pn2018,tr05-0253,tr05-0253,C3-M2,train,253800,/data/gen/tokens/pn2018/tr05-0253__C3-M2.npy
pn2018,tr05-0253,tr05-0253,C4-M1,train,253800,/data/gen/tokens/pn2018/tr05-0253__C4-M1.npy
pn2018,tr05-0253,tr05-0253,O1-M2,train,253800,/data/gen/tokens/pn2018/tr05-0253__O1-M2.npy
pn2018,tr05-0253,tr05-0253,O2-M1,train,253800,/data/gen/tokens/pn2018/tr05-0253__O2-M1.npy
pn2018,tr05-0226,tr05-0226,F3-M2,train,262800,/data/gen/tokens/pn2018/tr05-0226__F3-M2.npy
pn2018,tr05-0226,tr05-0226,F4-M1,train,262800,/data/gen/tokens/pn2018/tr05-0226__F4-M1.npy
pn2018,tr05-0226,tr05-0226,C3-M2,train,262800,/data/gen/tokens/pn2018/tr05-0226__C3-M2.npy
pn2018,tr05-0226,tr05-0226,C4-M1,train,262800,/data/gen/tokens/pn2018/tr05-0226__C4-M1.npy
pn2018,tr05-0226,tr05-0226,O1-M2,train,262800,/data/gen/tokens/pn2018/tr05-0226__O1-M2.npy
pn2018,tr05-0226,tr05-0226,O2-M1,train,262800,/data/gen/tokens/pn2018/tr05-0226__O2-M1.npy
pn2018,tr05-0243,tr05-0243,F3-M2,train,311100,/data/gen/tokens/pn2018/tr05-0243__F3-M2.npy
pn2018,tr05-0243,tr05-0243,F4-M1,train,311100,/data/gen/tokens/pn2018/tr05-0243__F4-M1.npy
pn2018,tr05-0243,tr05-0243,C3-M2,train,311100,/data/gen/tokens/pn2018/tr05-0243__C3-M2.npy
pn2018,tr05-0243,tr05-0243,C4-M1,train,311100,/data/gen/tokens/pn2018/tr05-0243__C4-M1.npy
pn2018,tr05-0243,tr05-0243,O1-M2,train,311100,/data/gen/tokens/pn2018/tr05-0243__O1-M2.npy
pn2018,tr05-0243,tr05-0243,O2-M1,train,311100,/data/gen/tokens/pn2018/tr05-0243__O2-M1.npy
pn2018,tr05-0256,tr05-0256,F3-M2,train,259800,/data/gen/tokens/pn2018/tr05-0256__F3-M2.npy
pn2018,tr05-0256,tr05-0256,F4-M1,train,259800,/data/gen/tokens/pn2018/tr05-0256__F4-M1.npy
pn2018,tr05-0256,tr05-0256,C3-M2,train,259800,/data/gen/tokens/pn2018/tr05-0256__C3-M2.npy
pn2018,tr05-0256,tr05-0256,C4-M1,train,259800,/data/gen/tokens/pn2018/tr05-0256__C4-M1.npy
pn2018,tr05-0256,tr05-0256,O1-M2,train,259800,/data/gen/tokens/pn2018/tr05-0256__O1-M2.npy
pn2018,tr05-0256,tr05-0256,O2-M1,train,259800,/data/gen/tokens/pn2018/tr05-0256__O2-M1.npy
pn2018,tr05-0284,tr05-0284,F3-M2,train,281700,/data/gen/tokens/pn2018/tr05-0284__F3-M2.npy
pn2018,tr05-0284,tr05-0284,F4-M1,train,281700,/data/gen/tokens/pn2018/tr05-0284__F4-M1.npy
pn2018,tr05-0284,tr05-0284,C3-M2,train,281700,/data/gen/tokens/pn2018/tr05-0284__C3-M2.npy
pn2018,tr05-0284,tr05-0284,C4-M1,train,281700,/data/gen/tokens/pn2018/tr05-0284__C4-M1.npy
pn2018,tr05-0284,tr05-0284,O1-M2,train,281700,/data/gen/tokens/pn2018/tr05-0284__O1-M2.npy
pn2018,tr05-0284,tr05-0284,O2-M1,train,281700,/data/gen/tokens/pn2018/tr05-0284__O2-M1.npy
pn2018,tr05-0266,tr05-0266,F3-M2,train,297300,/data/gen/tokens/pn2018/tr05-0266__F3-M2.npy
pn2018,tr05-0266,tr05-0266,F4-M1,train,297300,/data/gen/tokens/pn2018/tr05-0266__F4-M1.npy
pn2018,tr05-0266,tr05-0266,C3-M2,train,297300,/data/gen/tokens/pn2018/tr05-0266__C3-M2.npy
pn2018,tr05-0266,tr05-0266,C4-M1,train,297300,/data/gen/tokens/pn2018/tr05-0266__C4-M1.npy
pn2018,tr05-0266,tr05-0266,O1-M2,train,297300,/data/gen/tokens/pn2018/tr05-0266__O1-M2.npy
pn2018,tr05-0266,tr05-0266,O2-M1,train,297300,/data/gen/tokens/pn2018/tr05-0266__O2-M1.npy
pn2018,tr05-0292,tr05-0292,F3-M2,train,282900,/data/gen/tokens/pn2018/tr05-0292__F3-M2.npy
pn2018,tr05-0292,tr05-0292,F4-M1,train,282900,/data/gen/tokens/pn2018/tr05-0292__F4-M1.npy
pn2018,tr05-0292,tr05-0292,C3-M2,train,282900,/data/gen/tokens/pn2018/tr05-0292__C3-M2.npy
pn2018,tr05-0292,tr05-0292,C4-M1,train,282900,/data/gen/tokens/pn2018/tr05-0292__C4-M1.npy
pn2018,tr05-0292,tr05-0292,O1-M2,train,282900,/data/gen/tokens/pn2018/tr05-0292__O1-M2.npy
pn2018,tr05-0292,tr05-0292,O2-M1,train,282900,/data/gen/tokens/pn2018/tr05-0292__O2-M1.npy
pn2018,tr05-0301,tr05-0301,F3-M2,train,271200,/data/gen/tokens/pn2018/tr05-0301__F3-M2.npy
pn2018,tr05-0301,tr05-0301,F4-M1,train,271200,/data/gen/tokens/pn2018/tr05-0301__F4-M1.npy
pn2018,tr05-0301,tr05-0301,C3-M2,train,271200,/data/gen/tokens/pn2018/tr05-0301__C3-M2.npy
pn2018,tr05-0301,tr05-0301,C4-M1,train,271200,/data/gen/tokens/pn2018/tr05-0301__C4-M1.npy
pn2018,tr05-0301,tr05-0301,O1-M2,train,271200,/data/gen/tokens/pn2018/tr05-0301__O1-M2.npy
pn2018,tr05-0301,tr05-0301,O2-M1,train,271200,/data/gen/tokens/pn2018/tr05-0301__O2-M1.npy
pn2018,tr05-0260,tr05-0260,F3-M2,train,317400,/data/gen/tokens/pn2018/tr05-0260__F3-M2.npy
pn2018,tr05-0260,tr05-0260,F4-M1,train,317400,/data/gen/tokens/pn2018/tr05-0260__F4-M1.npy
pn2018,tr05-0260,tr05-0260,C3-M2,train,317400,/data/gen/tokens/pn2018/tr05-0260__C3-M2.npy
pn2018,tr05-0260,tr05-0260,C4-M1,train,317400,/data/gen/tokens/pn2018/tr05-0260__C4-M1.npy
pn2018,tr05-0260,tr05-0260,O1-M2,train,317400,/data/gen/tokens/pn2018/tr05-0260__O1-M2.npy
pn2018,tr05-0260,tr05-0260,O2-M1,train,317400,/data/gen/tokens/pn2018/tr05-0260__O2-M1.npy
pn2018,tr05-0315,tr05-0315,F3-M2,train,267000,/data/gen/tokens/pn2018/tr05-0315__F3-M2.npy
pn2018,tr05-0315,tr05-0315,F4-M1,train,267000,/data/gen/tokens/pn2018/tr05-0315__F4-M1.npy
pn2018,tr05-0315,tr05-0315,C3-M2,train,267000,/data/gen/tokens/pn2018/tr05-0315__C3-M2.npy
pn2018,tr05-0315,tr05-0315,C4-M1,train,267000,/data/gen/tokens/pn2018/tr05-0315__C4-M1.npy
pn2018,tr05-0315,tr05-0315,O1-M2,train,267000,/data/gen/tokens/pn2018/tr05-0315__O1-M2.npy
pn2018,tr05-0315,tr05-0315,O2-M1,train,267000,/data/gen/tokens/pn2018/tr05-0315__O2-M1.npy
pn2018,tr05-0312,tr05-0312,F3-M2,train,302700,/data/gen/tokens/pn2018/tr05-0312__F3-M2.npy
pn2018,tr05-0312,tr05-0312,F4-M1,train,302700,/data/gen/tokens/pn2018/tr05-0312__F4-M1.npy
pn2018,tr05-0312,tr05-0312,C3-M2,train,302700,/data/gen/tokens/pn2018/tr05-0312__C3-M2.npy
pn2018,tr05-0312,tr05-0312,C4-M1,train,302700,/data/gen/tokens/pn2018/tr05-0312__C4-M1.npy
pn2018,tr05-0312,tr05-0312,O1-M2,train,302700,/data/gen/tokens/pn2018/tr05-0312__O1-M2.npy
pn2018,tr05-0312,tr05-0312,O2-M1,train,302700,/data/gen/tokens/pn2018/tr05-0312__O2-M1.npy
pn2018,tr05-0356,tr05-0356,F3-M2,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__F3-M2.npy
pn2018,tr05-0356,tr05-0356,F4-M1,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__F4-M1.npy
pn2018,tr05-0356,tr05-0356,C3-M2,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__C3-M2.npy
pn2018,tr05-0356,tr05-0356,C4-M1,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__C4-M1.npy
pn2018,tr05-0356,tr05-0356,O1-M2,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__O1-M2.npy
pn2018,tr05-0356,tr05-0356,O2-M1,heldout,237000,/data/gen/tokens/pn2018/tr05-0356__O2-M1.npy
pn2018,tr05-0326,tr05-0326,F3-M2,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__F3-M2.npy
pn2018,tr05-0326,tr05-0326,F4-M1,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__F4-M1.npy
pn2018,tr05-0326,tr05-0326,C3-M2,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__C3-M2.npy
pn2018,tr05-0326,tr05-0326,C4-M1,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__C4-M1.npy
pn2018,tr05-0326,tr05-0326,O1-M2,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__O1-M2.npy
pn2018,tr05-0326,tr05-0326,O2-M1,heldout,277200,/data/gen/tokens/pn2018/tr05-0326__O2-M1.npy
pn2018,tr05-0327,tr05-0327,F3-M2,train,263700,/data/gen/tokens/pn2018/tr05-0327__F3-M2.npy
pn2018,tr05-0327,tr05-0327,F4-M1,train,263700,/data/gen/tokens/pn2018/tr05-0327__F4-M1.npy
pn2018,tr05-0327,tr05-0327,C3-M2,train,263700,/data/gen/tokens/pn2018/tr05-0327__C3-M2.npy
pn2018,tr05-0327,tr05-0327,C4-M1,train,263700,/data/gen/tokens/pn2018/tr05-0327__C4-M1.npy
pn2018,tr05-0327,tr05-0327,O1-M2,train,263700,/data/gen/tokens/pn2018/tr05-0327__O1-M2.npy
pn2018,tr05-0327,tr05-0327,O2-M1,train,263700,/data/gen/tokens/pn2018/tr05-0327__O2-M1.npy
pn2018,tr05-0332,tr05-0332,F3-M2,train,266700,/data/gen/tokens/pn2018/tr05-0332__F3-M2.npy
pn2018,tr05-0332,tr05-0332,F4-M1,train,266700,/data/gen/tokens/pn2018/tr05-0332__F4-M1.npy
pn2018,tr05-0332,tr05-0332,C3-M2,train,266700,/data/gen/tokens/pn2018/tr05-0332__C3-M2.npy
pn2018,tr05-0332,tr05-0332,C4-M1,train,266700,/data/gen/tokens/pn2018/tr05-0332__C4-M1.npy
pn2018,tr05-0332,tr05-0332,O1-M2,train,266700,/data/gen/tokens/pn2018/tr05-0332__O1-M2.npy
pn2018,tr05-0332,tr05-0332,O2-M1,train,266700,/data/gen/tokens/pn2018/tr05-0332__O2-M1.npy
pn2018,tr05-0348,tr05-0348,F3-M2,train,285600,/data/gen/tokens/pn2018/tr05-0348__F3-M2.npy
pn2018,tr05-0348,tr05-0348,F4-M1,train,285600,/data/gen/tokens/pn2018/tr05-0348__F4-M1.npy
pn2018,tr05-0348,tr05-0348,C3-M2,train,285600,/data/gen/tokens/pn2018/tr05-0348__C3-M2.npy
pn2018,tr05-0348,tr05-0348,C4-M1,train,285600,/data/gen/tokens/pn2018/tr05-0348__C4-M1.npy
pn2018,tr05-0348,tr05-0348,O1-M2,train,285600,/data/gen/tokens/pn2018/tr05-0348__O1-M2.npy
pn2018,tr05-0348,tr05-0348,O2-M1,train,285600,/data/gen/tokens/pn2018/tr05-0348__O2-M1.npy
pn2018,tr05-0334,tr05-0334,F3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0334__F3-M2.npy
pn2018,tr05-0334,tr05-0334,F4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0334__F4-M1.npy
pn2018,tr05-0334,tr05-0334,C3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0334__C3-M2.npy
pn2018,tr05-0334,tr05-0334,C4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0334__C4-M1.npy
pn2018,tr05-0334,tr05-0334,O1-M2,train,285900,/data/gen/tokens/pn2018/tr05-0334__O1-M2.npy
pn2018,tr05-0334,tr05-0334,O2-M1,train,285900,/data/gen/tokens/pn2018/tr05-0334__O2-M1.npy
pn2018,tr05-0379,tr05-0379,F3-M2,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__F3-M2.npy
pn2018,tr05-0379,tr05-0379,F4-M1,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__F4-M1.npy
pn2018,tr05-0379,tr05-0379,C3-M2,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__C3-M2.npy
pn2018,tr05-0379,tr05-0379,C4-M1,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__C4-M1.npy
pn2018,tr05-0379,tr05-0379,O1-M2,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__O1-M2.npy
pn2018,tr05-0379,tr05-0379,O2-M1,heldout,291600,/data/gen/tokens/pn2018/tr05-0379__O2-M1.npy
pn2018,tr05-0400,tr05-0400,F3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0400__F3-M2.npy
pn2018,tr05-0400,tr05-0400,F4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0400__F4-M1.npy
pn2018,tr05-0400,tr05-0400,C3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0400__C3-M2.npy
pn2018,tr05-0400,tr05-0400,C4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0400__C4-M1.npy
pn2018,tr05-0400,tr05-0400,O1-M2,train,285900,/data/gen/tokens/pn2018/tr05-0400__O1-M2.npy
pn2018,tr05-0400,tr05-0400,O2-M1,train,285900,/data/gen/tokens/pn2018/tr05-0400__O2-M1.npy
pn2018,tr05-0418,tr05-0418,F3-M2,train,261000,/data/gen/tokens/pn2018/tr05-0418__F3-M2.npy
pn2018,tr05-0418,tr05-0418,F4-M1,train,261000,/data/gen/tokens/pn2018/tr05-0418__F4-M1.npy
pn2018,tr05-0418,tr05-0418,C3-M2,train,261000,/data/gen/tokens/pn2018/tr05-0418__C3-M2.npy
pn2018,tr05-0418,tr05-0418,C4-M1,train,261000,/data/gen/tokens/pn2018/tr05-0418__C4-M1.npy
pn2018,tr05-0418,tr05-0418,O1-M2,train,261000,/data/gen/tokens/pn2018/tr05-0418__O1-M2.npy
pn2018,tr05-0418,tr05-0418,O2-M1,train,261000,/data/gen/tokens/pn2018/tr05-0418__O2-M1.npy
pn2018,tr05-0405,tr05-0405,F3-M2,train,251700,/data/gen/tokens/pn2018/tr05-0405__F3-M2.npy
pn2018,tr05-0405,tr05-0405,F4-M1,train,251700,/data/gen/tokens/pn2018/tr05-0405__F4-M1.npy
pn2018,tr05-0405,tr05-0405,C3-M2,train,251700,/data/gen/tokens/pn2018/tr05-0405__C3-M2.npy
pn2018,tr05-0405,tr05-0405,C4-M1,train,251700,/data/gen/tokens/pn2018/tr05-0405__C4-M1.npy
pn2018,tr05-0405,tr05-0405,O1-M2,train,251700,/data/gen/tokens/pn2018/tr05-0405__O1-M2.npy
pn2018,tr05-0405,tr05-0405,O2-M1,train,251700,/data/gen/tokens/pn2018/tr05-0405__O2-M1.npy
pn2018,tr05-0403,tr05-0403,F3-M2,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__F3-M2.npy
pn2018,tr05-0403,tr05-0403,F4-M1,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__F4-M1.npy
pn2018,tr05-0403,tr05-0403,C3-M2,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__C3-M2.npy
pn2018,tr05-0403,tr05-0403,C4-M1,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__C4-M1.npy
pn2018,tr05-0403,tr05-0403,O1-M2,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__O1-M2.npy
pn2018,tr05-0403,tr05-0403,O2-M1,heldout,295800,/data/gen/tokens/pn2018/tr05-0403__O2-M1.npy
pn2018,tr05-0411,tr05-0411,F3-M2,train,266100,/data/gen/tokens/pn2018/tr05-0411__F3-M2.npy
pn2018,tr05-0411,tr05-0411,F4-M1,train,266100,/data/gen/tokens/pn2018/tr05-0411__F4-M1.npy
pn2018,tr05-0411,tr05-0411,C3-M2,train,266100,/data/gen/tokens/pn2018/tr05-0411__C3-M2.npy
pn2018,tr05-0411,tr05-0411,C4-M1,train,266100,/data/gen/tokens/pn2018/tr05-0411__C4-M1.npy
pn2018,tr05-0411,tr05-0411,O1-M2,train,266100,/data/gen/tokens/pn2018/tr05-0411__O1-M2.npy
pn2018,tr05-0411,tr05-0411,O2-M1,train,266100,/data/gen/tokens/pn2018/tr05-0411__O2-M1.npy
pn2018,tr05-0404,tr05-0404,F3-M2,train,306900,/data/gen/tokens/pn2018/tr05-0404__F3-M2.npy
pn2018,tr05-0404,tr05-0404,F4-M1,train,306900,/data/gen/tokens/pn2018/tr05-0404__F4-M1.npy
pn2018,tr05-0404,tr05-0404,C3-M2,train,306900,/data/gen/tokens/pn2018/tr05-0404__C3-M2.npy
pn2018,tr05-0404,tr05-0404,C4-M1,train,306900,/data/gen/tokens/pn2018/tr05-0404__C4-M1.npy
pn2018,tr05-0404,tr05-0404,O1-M2,train,306900,/data/gen/tokens/pn2018/tr05-0404__O1-M2.npy
pn2018,tr05-0404,tr05-0404,O2-M1,train,306900,/data/gen/tokens/pn2018/tr05-0404__O2-M1.npy
pn2018,tr05-0443,tr05-0443,F3-M2,train,253500,/data/gen/tokens/pn2018/tr05-0443__F3-M2.npy
pn2018,tr05-0443,tr05-0443,F4-M1,train,253500,/data/gen/tokens/pn2018/tr05-0443__F4-M1.npy
pn2018,tr05-0443,tr05-0443,C3-M2,train,253500,/data/gen/tokens/pn2018/tr05-0443__C3-M2.npy
pn2018,tr05-0443,tr05-0443,C4-M1,train,253500,/data/gen/tokens/pn2018/tr05-0443__C4-M1.npy
pn2018,tr05-0443,tr05-0443,O1-M2,train,253500,/data/gen/tokens/pn2018/tr05-0443__O1-M2.npy
pn2018,tr05-0443,tr05-0443,O2-M1,train,253500,/data/gen/tokens/pn2018/tr05-0443__O2-M1.npy
pn2018,tr05-0449,tr05-0449,F3-M2,train,311100,/data/gen/tokens/pn2018/tr05-0449__F3-M2.npy
pn2018,tr05-0449,tr05-0449,F4-M1,train,311100,/data/gen/tokens/pn2018/tr05-0449__F4-M1.npy
pn2018,tr05-0449,tr05-0449,C3-M2,train,311100,/data/gen/tokens/pn2018/tr05-0449__C3-M2.npy
pn2018,tr05-0449,tr05-0449,C4-M1,train,311100,/data/gen/tokens/pn2018/tr05-0449__C4-M1.npy
pn2018,tr05-0449,tr05-0449,O1-M2,train,311100,/data/gen/tokens/pn2018/tr05-0449__O1-M2.npy
pn2018,tr05-0449,tr05-0449,O2-M1,train,311100,/data/gen/tokens/pn2018/tr05-0449__O2-M1.npy
pn2018,tr05-0456,tr05-0456,F3-M2,train,284100,/data/gen/tokens/pn2018/tr05-0456__F3-M2.npy
pn2018,tr05-0456,tr05-0456,F4-M1,train,284100,/data/gen/tokens/pn2018/tr05-0456__F4-M1.npy
pn2018,tr05-0456,tr05-0456,C3-M2,train,284100,/data/gen/tokens/pn2018/tr05-0456__C3-M2.npy
pn2018,tr05-0456,tr05-0456,C4-M1,train,284100,/data/gen/tokens/pn2018/tr05-0456__C4-M1.npy
pn2018,tr05-0456,tr05-0456,O1-M2,train,284100,/data/gen/tokens/pn2018/tr05-0456__O1-M2.npy
pn2018,tr05-0456,tr05-0456,O2-M1,train,284100,/data/gen/tokens/pn2018/tr05-0456__O2-M1.npy
pn2018,tr05-0471,tr05-0471,F3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0471__F3-M2.npy
pn2018,tr05-0471,tr05-0471,F4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0471__F4-M1.npy
pn2018,tr05-0471,tr05-0471,C3-M2,train,285900,/data/gen/tokens/pn2018/tr05-0471__C3-M2.npy
pn2018,tr05-0471,tr05-0471,C4-M1,train,285900,/data/gen/tokens/pn2018/tr05-0471__C4-M1.npy
pn2018,tr05-0471,tr05-0471,O1-M2,train,285900,/data/gen/tokens/pn2018/tr05-0471__O1-M2.npy
pn2018,tr05-0471,tr05-0471,O2-M1,train,285900,/data/gen/tokens/pn2018/tr05-0471__O2-M1.npy
pn2018,tr05-0549,tr05-0549,F3-M2,train,237900,/data/gen/tokens/pn2018/tr05-0549__F3-M2.npy
pn2018,tr05-0549,tr05-0549,F4-M1,train,237900,/data/gen/tokens/pn2018/tr05-0549__F4-M1.npy
pn2018,tr05-0549,tr05-0549,C3-M2,train,237900,/data/gen/tokens/pn2018/tr05-0549__C3-M2.npy
pn2018,tr05-0549,tr05-0549,C4-M1,train,237900,/data/gen/tokens/pn2018/tr05-0549__C4-M1.npy
pn2018,tr05-0549,tr05-0549,O1-M2,train,237900,/data/gen/tokens/pn2018/tr05-0549__O1-M2.npy
pn2018,tr05-0549,tr05-0549,O2-M1,train,237900,/data/gen/tokens/pn2018/tr05-0549__O2-M1.npy
pn2018,tr05-0531,tr05-0531,F3-M2,train,290100,/data/gen/tokens/pn2018/tr05-0531__F3-M2.npy
